FID,MUN_CD_MUN,MUN_NM_MUN,MUN_UF,MUN_NM_PRE,MUN_SIGLA_,MUN_POPU_2,MUN_ICS,MUN_IFSUTI,MUN_ISCST,MUN_C_GERA,MUN_C_REMA,MUN_EFIC_1,MUN_ICT_FI
5011,4300851,Arambaré,RS,Prefeitura Municipal de Arambaré,PM,2980,6.35084105733,68.4174390663,25.231719876,160,94,41.05046344,0
5012,4300877,Araricá,RS,Prefeitura Municipal de Araricá,PM,4268,0,46.2212212212,10.135135135,230,87,62.211211211,43.6436436436
5013,4300901,Aratiba,RS,Companhia Rio-Grandense de Saneamento,CORSAN,3378,12.394451146,72.9191797346,14.686369119,182,102,43.751507841,0
5014,4301008,Arroio do Meio,RS,Companhia Rio-Grandense de Saneamento,CORSAN,15451,3.81913660233,54.2521994135,41.928663984,834,562,32.551319648,0
5015,4301057,Arroio do Sal,RS,Companhia Rio-Grandense de Saneamento,CORSAN,8235,0.78572379811,53.2960447463,45.918231456,444,302,31.977626848,0
5016,4301073,Arroio do Padre,RS,Prefeitura Municipal de Arroio do Padre,PM,475,3.08370044053,31.0572687225,65.859030837,25,20,18.634361233,0
5017,4301107,Arroio dos Ratos,RS,Companhia Rio-Grandense de Saneamento,CORSAN,13457,40.9308428527,30.8274158691,28.241741278,726,592,18.496449522,0
5018,4301206,Arroio do Tigre,RS,Prefeitura Municipal de Arroio do Tigre,PM,6239,23.9181482724,54.0925863804,21.989265347,336,227,32.455551828,0
5019,4301305,Arroio Grande,RS,Companhia Rio-Grandense de Saneamento,CORSAN,16528,42.7168169102,33.9571028909,23.326080199,892,710,20.374261734,0
5020,4301404,Arvorezinha,RS,Companhia Rio-Grandense de Saneamento,CORSAN,6486,52.7020564323,14.554439662,32.743503906,350,319,8.732663797,0
5021,4301503,Augusto Pestana,RS,Prefeitura Municipal de Augusto Pestana,PM,3714,10.1449275362,27.8370248838,62.01804758,200,167,16.70221493,0
5022,4301552,Áurea,RS,Companhia Rio-Grandense de Saneamento,CORSAN,1572,18.932986337,39.037085231,42.029928432,84,65,23.422251139,0
5023,4301602,Bagé,RS,Departamento de Água e Esgotos de Bagé,DAE,121235,45.2119257403,23.9134659643,13.673605073,6546,4930,24.692144086,17.201003222
5024,4301636,Balneário Pinhal,RS,Companhia Rio-Grandense de Saneamento,CORSAN,11771,1.79651866332,67.9326072792,30.270874058,635,376,40.759564368,0
5025,4301651,Barão,RS,Companhia Rio-Grandense de Saneamento,CORSAN,3108,30.5387205387,14.9158249158,54.545454546,167,152,8.949494949,0
5026,4301701,Barão de Cotegipe,RS,Companhia Rio-Grandense de Saneamento,CORSAN,4097,7.28693898134,79.1981845688,13.51487645,221,116,47.518910741,0
5027,4301750,Barão do Triunfo,RS,Prefeitura Municipal de Barão do Triunfo,PM,728,0.43041606887,85.9397417504,13.629842181,39,19,51.56384505,0
5028,4301800,Barracão,RS,Companhia Rio-Grandense de Saneamento,CORSAN,3117,1.84392492591,54.9226210076,43.233454066,168,112,32.953572604,0
5029,4301859,Barra do Guarita,RS,Companhia Rio-Grandense de Saneamento,CORSAN,1427,4.01167031364,4.37636761488,91.611962071,77,75,2.625820569,0
5030,4301875,Barra do Quaraí,RS,Companhia Rio-Grandense de Saneamento,CORSAN,2956,65.9507042254,5.6338028169,28.415492958,159,154,3.38028169,0
5031,4301909,Barra do Ribeiro,RS,Companhia Rio-Grandense de Saneamento,CORSAN,9718,84.4042621892,6.51167796793,9.084059843,524,504,3.907006781,0
5032,4301925,Barra do Rio Azul,RS,Prefeitura Municipal de Barra do Rio Azul,PM,401,1.24069478908,71.4640198511,27.29528536,21,12,42.878411911,0
5033,4301958,Barra Funda,RS,Prefeitura Municipal de Barra Funda,PM,1592,2.10249671485,37.5164257556,60.38107753,85,66,22.509855453,0
5034,4302006,Barros Cassal,RS,Companhia Rio-Grandense de Saneamento,CORSAN,3640,51.6850750496,19.3429623336,28.971962617,196,173,11.6057774,0
5035,4302055,Benjamin Constant do Sul,RS,Prefeitura Municipal de Benjamin Constant do Sul,PM,341,0.58651026393,96.7741935484,2.639296188,18,7,58.064516129,0
5036,4302105,Bento Gonçalves,RS,Companhia Rio-Grandense de Saneamento,CORSAN,102861,0,10,0,5554,1171,78.9,90
5037,4302154,Boa Vista das Missões,RS,Prefeitura Municipal de Boa Vista das Missões,PM,911,2.14446952596,5.19187358916,92.663656885,49,47,3.115124153,0
5038,4302204,Boa Vista do Buricá,RS,Companhia Rio-Grandense de Saneamento,CORSAN,4516,5.58863948694,6.6193311956,87.792029317,243,234,3.971598717,0
5039,4302220,Boa Vista do Cadeado,RS,Prefeitura Municipal de Boa Vista do Cadeado,PM,487,6.56779661017,8.05084745763,85.381355932,26,25,4.830508475,0
5040,4302238,Boa Vista do Incra,RS,Prefeitura Municipal de Boa Vista do Incra,PM,757,0,0.82872928177,99.171270718,40,40,0.497237569,0
5041,4302253,Boa Vista do Sul,RS,Prefeitura Municipal de Boa Vista do Sul,PM,403,1.27877237852,11.2531969309,87.46803069,21,20,6.751918159,0
5042,4302303,Bom Jesus,RS,Companhia Rio-Grandense de Saneamento,CORSAN,8820,85.4998254393,2.7696962644,11.730478296,476,468,1.661817759,0
5043,4302352,Bom Princípio,RS,Prefeitura Municipal de Bom Princípio,PM,9865,6.55577299413,58.4366166558,35.00761035,532,345,35.061969993,0
5044,4302378,Bom Progresso,RS,Companhia Rio-Grandense de Saneamento,CORSAN,1138,2.44328097731,35.0785340314,62.478184991,61,48,21.047120419,0
5045,4302402,Bom Retiro do Sul,RS,Companhia Rio-Grandense de Saneamento,CORSAN,9587,16.7758131412,68.5330713818,14.691115477,517,304,41.119842829,0
5046,4302451,Boqueirão do Leão,RS,Prefeitura Municipal de Boqueirão do Leão,PM,1724,1.73444976077,90.9688995215,7.296650718,93,42,54.581339713,0
5047,4302501,Bossoroca,RS,Companhia Rio-Grandense de Saneamento,CORSAN,3719,5.6762629006,11.6241173275,82.699619772,200,186,6.974470397,0
5048,4302584,Bozano,RS,Prefeitura Municipal de Bozano,PM,643,0,62.3211446741,37.678855326,34,21,37.392686805,0
5049,4302600,Braga,RS,Companhia Rio-Grandense de Saneamento,CORSAN,2302,1.35845749343,9.1148115688,89.526730938,124,117,5.468886941,0
5050,4302659,Brochier,RS,Prefeitura Municipal de Brochier,PM,2407,1.35017421603,28.4843205575,70.165505227,129,107,17.090592334,0
5051,4302709,Butiá,RS,Companhia Rio-Grandense de Saneamento,CORSAN,20017,18.5514743921,49.2343507501,32.214174858,1080,761,29.54061045,0
5052,4302808,Caçapava do Sul,RS,Companhia Rio-Grandense de Saneamento,CORSAN,26154,59.0358126722,7.3199527745,33.644234553,1412,1350,4.391971665,0
5053,4302907,Cacequi,RS,Companhia Rio-Grandense de Saneamento,CORSAN,12090,0,35,0,652,197,69.75,65
5054,4303004,Cachoeira do Sul,RS,Companhia Rio-Grandense de Saneamento,CORSAN,73520,28.3073317992,8.28591352859,58.962343096,3970,3700,6.793756863,4.44441157601
5055,4303103,Cachoeirinha,RS,Companhia Rio-Grandense de Saneamento,CORSAN,124472,0,10.0855611356,45.914438864,6721,3998,40.516833382,44
5056,4303202,Cacique Doble,RS,Companhia Rio-Grandense de Saneamento,CORSAN,1691,38.8820638821,31.4496314496,29.668304668,91,74,18.86977887,0
5057,4303301,Caibaté,RS,Companhia Rio-Grandense de Saneamento,CORSAN,2812,7.28597449909,21.4936247723,71.220400729,151,132,12.896174863,0
5058,4303400,Caiçara,RS,Companhia Rio-Grandense de Saneamento,CORSAN,1618,8.78293601004,38.1430363864,53.074027603,87,67,22.885821832,0
5059,4303509,Camaquã,RS,Companhia Rio-Grandense de Saneamento,CORSAN,51436,78.0776400032,15.6009401086,6.321419888,2777,2517,9.360564065,0
5060,4303558,Camargo,RS,Prefeitura Municipal de Camargo,PM,1141,0.45662100457,56.7123287671,42.831050228,61,40,34.02739726,0
5061,4303608,Cambará do Sul,RS,Prefeitura Municipal de Cambará do Sul,PM,3120,60.5064123644,27.0634659651,12.43012167,168,141,16.238079579,0
5062,4303673,Campestre da Serra,RS,Companhia Rio-Grandense de Saneamento,CORSAN,1280,53.2900081235,21.3647441105,25.345247766,69,60,12.818846466,0
5063,4303707,Campina das Missões,RS,Prefeitura Municipal de Campina das Missões,PM,2202,0,2.01096892139,10.146252285,118,29,74.994515539,87.8427787934
5064,4303806,Campinas do Sul,RS,Companhia Rio-Grandense de Saneamento,CORSAN,4333,61.9871946882,30.5193265355,7.493478776,233,191,18.311595921,0
5065,4303905,Campo Bom,RS,Companhia Rio-Grandense de Saneamento,CORSAN,60454,78.7557989466,17.6915832432,3.55261781,3264,2917,10.614949946,0
5066,4304002,Campo Novo,RS,Companhia Rio-Grandense de Saneamento,CORSAN,4068,0.58408371867,12.9471890971,86.468727184,219,202,7.768313458,0
5067,4304101,Campos Borges,RS,Companhia Rio-Grandense de Saneamento,CORSAN,2043,4.78564307079,10.4685942173,84.745762712,110,103,6.28115653,0
5068,4304200,Candelária,RS,Companhia Rio-Grandense de Saneamento,CORSAN,16321,64.9506840598,17.2510340439,17.798281896,881,790,10.350620426,0
5069,4304309,Cândido Godói,RS,Companhia Rio-Grandense de Saneamento,CORSAN,1880,15.7096424702,9.15492957746,75.135427952,101,95,5.492957746,0
5070,4304358,Candiota,RS,Prefeitura Municipal de Candiota,PM,2729,0,6.23556581986,1.501154734,147,141,3.741339492,92.2632794457
5071,4304408,Canela,RS,Companhia Rio-Grandense de Saneamento,CORSAN,38072,22.8575535151,38.1987664313,11.509586671,2055,1161,43.494829896,27.4340933828
5072,4304507,Canguçu,RS,Prefeitura Municipal de Canguçu,PM,20509,51.4944104803,6.67208286788,11.668528486,1107,765,30.850080288,30.1649781659
5073,4304606,Canoas,RS,Companhia Rio-Grandense de Saneamento,CORSAN,338531,4.52982314631,20.750585961,7.003430844,18280,3997,78.135026824,67.7161600484
5074,4304614,Canudos do Vale,RS,Prefeitura Municipal de Canudos do Vale,PM,419,0,44.2822384428,55.717761557,22,16,26.569343066,0
5075,4304622,Capão Bonito do Sul,RS,Prefeitura Municipal de Capão Bonito do Sul,PM,507,0.80160320641,1.80360721443,97.394789579,27,27,1.082164329,0
5076,4304630,Capão da Canoa,RS,Companhia Rio-Grandense de Saneamento,CORSAN,45469,8.19632900184,46.3780601623,37.229281834,2455,1607,34.518104611,8.19632900184
5077,4304655,Capão do Cipó,RS,Prefeitura Municipal de Capão do Cipó,PM,555,40.0770712909,0.77071290944,59.1522158,29,29,0.462427746,0
5078,4304663,Capão do Leão,RS,Companhia Rio-Grandense de Saneamento,CORSAN,23264,17.7464033598,57.3139129658,24.939683674,1256,824,34.38834778,0
5079,4304671,Capivari do Sul,RS,Companhia Rio-Grandense de Saneamento,CORSAN,3468,48.8544891641,34.2414860681,16.904024768,187,148,20.544891641,0
5080,4304689,Capela de Santana,RS,Companhia Rio-Grandense de Saneamento,CORSAN,7338,48.3297180043,45.0903832249,6.579898771,396,289,27.054229935,0
5081,4304697,Capitão,RS,Prefeitura Municipal de Capitão,PM,1193,0,13.0775937228,82.56320837,64,59,7.846556234,4.35919790759
5082,4304705,Carazinho,RS,Companhia Rio-Grandense de Saneamento,CORSAN,60595,20.8830446501,30.0877208041,49.029234546,3272,2681,18.052632482,0
5083,4304713,Caraá,RS,Prefeitura Municipal de Caraá,PM,1120,2.45746691871,96.3137996219,1.228733459,60,25,57.788279773,0
5084,4304804,Carlos Barbosa,RS,Companhia Rio-Grandense de Saneamento,CORSAN,21408,69.9779911965,22.0888355342,7.933173269,1156,1002,13.25330132,0
5085,4304853,Carlos Gomes,RS,Prefeitura Municipal de Carlos Gomes,PM,377,2.38095238095,63.4920634921,34.126984127,20,12,38.095238095,0
5086,4304903,Casca,RS,Prefeitura Municipal de Casca,PM,5291,5.71709233792,23.6935166994,70.589390963,285,245,14.21611002,0
5087,4304952,Caseiros,RS,Companhia Rio-Grandense de Saneamento,CORSAN,1553,2.68817204301,28.6962365591,68.615591398,83,69,17.217741936,0
5088,4305009,Catuípe,RS,Companhia Rio-Grandense de Saneamento,CORSAN,6097,0,18.73957986,74.824941647,329,292,11.243747916,6.43547849283
5089,4305108,Caxias do Sul,RS,SAMAE -Serviço Autônomo Municipal de Água e Esgoto,SAMAE,419406,0,13.0770661364,49.922933864,22647,13812,39.011053541,37
5090,4305116,Centenário,RS,Prefeitura Municipal de Centenário,PM,972,4.74183350896,69.0200210748,26.238145416,52,30,41.412012645,0
5091,4305124,Cerrito,RS,Companhia Rio-Grandense de Saneamento,CORSAN,3818,18.4681078196,34.0005337603,47.53135842,206,164,20.400320256,0
5092,4305132,Cerro Branco,RS,Prefeitura Municipal de Cerro Branco,PM,1327,13.1083202512,68.0533751962,18.838304553,71,42,40.832025118,0
5093,4305157,Cerro Grande,RS,Prefeitura Municipal de Cerro Grande,PM,846,0.60240963855,44.578313253,54.819277108,45,33,26.746987952,0
5094,4305173,Cerro Grande do Sul,RS,Companhia Rio-Grandense de Saneamento,CORSAN,2664,67.7536231884,15.8615136876,16.384863124,143,130,9.516908213,0
5095,4305207,Cerro Largo,RS,Companhia Rio-Grandense de Saneamento,CORSAN,11035,30.2620376502,20.12108599,49.61687636,595,523,12.072651594,0
5096,4305306,Chapada,RS,Prefeitura Municipal de Chapada,PM,5724,1.07661941504,21.6221065853,77.301274,309,268,12.973263951,0
5097,4305355,Charqueadas,RS,Companhia Rio-Grandense de Saneamento,CORSAN,36706,67.2861699043,26.6541026384,6.059727457,1982,1665,15.992461583,0
5098,4305371,Charrua,RS,Prefeitura Municipal de Charrua,PM,594,0.68493150685,73.801369863,25.51369863,32,17,44.280821918,0
5099,4305405,Chiapetta,RS,Companhia Rio-Grandense de Saneamento,CORSAN,2504,1.86234817814,12.7125506073,85.425101215,135,124,7.627530364,0
5100,4305439,Chuí,RS,Companhia Rio-Grandense de Saneamento,CORSAN,6036,24.7674214499,58.2411795682,16.991398982,325,212,34.944707741,0
5101,4305447,Chuvisca,RS,Prefeitura Municipal de Chuvisca,PM,287,24.1758241758,53.4798534799,22.344322344,15,10,32.087912088,0
5102,4305454,Cidreira,RS,Companhia Rio-Grandense de Saneamento,CORSAN,13398,0,38.5970636215,54.110929853,723,519,28.189722675,7.29200652529
5103,4305504,Ciríaco,RS,Companhia Rio-Grandense de Saneamento,CORSAN,2548,46.3913392141,34.4827586207,19.125902165,137,109,20.689655172,0
5104,4305587,Colinas,RS,Prefeitura Municipal de Colinas,PM,1140,18.4615384615,68.778280543,12.760180996,61,36,41.266968326,0
5105,4305603,Colorado,RS,Companhia Rio-Grandense de Saneamento,CORSAN,1855,0.54229934924,3.95878524946,95.498915401,100,97,2.37527115,0
5106,4305702,Condor,RS,Companhia Rio-Grandense de Saneamento,CORSAN,4181,3.47050074368,24.2687159147,72.260783342,225,192,14.561229549,0
5107,4305801,Constantina,RS,Companhia Rio-Grandense de Saneamento,CORSAN,6727,5.29953917051,41.9969278034,52.703533026,363,271,25.198156682,0
5108,4305835,Coqueiro Baixo,RS,Prefeitura Municipal de Coqueiro Baixo,PM,289,0,18.4397163121,81.560283688,15,13,11.063829787,0
5109,4305850,Coqueiros do Sul,RS,Prefeitura Municipal de Coqueiros do Sul,PM,919,17.5884955752,25.6637168142,56.747787611,49,41,15.398230089,0
5110,4305871,Coronel Barros,RS,Prefeitura Municipal de Coronel Barros,PM,1132,0.09149130833,80.4208600183,19.487648673,61,31,48.252516011,0
5111,4305900,Coronel Bicaco,RS,Companhia Rio-Grandense de Saneamento,CORSAN,5158,1.28255722178,2.13101815312,96.586424625,278,274,1.278610892,0
5112,4305934,Coronel Pilar,RS,Prefeitura Municipal de Coronel Pilar,PM,177,0,35.0574712644,64.942528736,9,7,21.034482759,0
5113,4305959,Cotiporã,RS,Companhia Rio-Grandense de Saneamento,CORSAN,2101,0,10,0,113,30,73.5,90
5114,4305975,Coxilha,RS,Prefeitura Municipal de Coxilha,PM,1781,0.40253018976,16.9062679701,82.69120184,96,86,10.143760782,0
5115,4306007,Crissiumal,RS,Companhia Rio-Grandense de Saneamento,CORSAN,6244,0.73481384716,23.7916394513,75.473546702,337,289,14.274983671,0
5116,4306056,Cristal,RS,Companhia Rio-Grandense de Saneamento,CORSAN,4289,71.2288447388,23.8165317636,4.954623498,231,198,14.289919058,0
5117,4306072,Cristal do Sul,RS,Prefeitura Municipal de Cristal do Sul,PM,960,0.10741138561,38.5606874329,61.331901182,51,39,23.13641246,0
5118,4306106,Cruz Alta,RS,Companhia Rio-Grandense de Saneamento,CORSAN,61853,0,7.28619995379,62.184374691,3340,2327,30.321731525,30.5294253556
5119,4306130,Cruzaltense,RS,Prefeitura Municipal de Cruzaltense,PM,488,2.45398773006,54.6012269939,42.944785276,26,17,32.760736196,0
5120,4306205,Cruzeiro do Sul,RS,Companhia Rio-Grandense de Saneamento,CORSAN,7813,1.89941144997,39.8876404494,58.212948101,421,320,23.93258427,0
5121,4306304,David Canabarro,RS,Companhia Rio-Grandense de Saneamento,CORSAN,1974,15.690376569,70.449790795,13.859832636,106,61,42.269874477,0
5122,4306320,Derrubadas,RS,Companhia Rio-Grandense de Saneamento,CORSAN,904,1.88679245283,49.6115427303,48.501664817,48,34,29.766925638,0
5123,4306353,Dezesseis de Novembro,RS,Prefeitura Municipal de Dezesseis de Novembro,PM,664,0.29985007496,14.3928035982,85.307346327,35,32,8.635682159,0
5124,4306379,Dilermando de Aguiar,RS,Companhia Rio-Grandense de Saneamento,CORSAN,1017,2.32088799193,93.7436932392,3.935418769,54,24,56.246215944,0
5125,4306403,Dois Irmãos,RS,Companhia Rio-Grandense de Saneamento,CORSAN,29211,0,38.1580876961,4.597448306,1577,900,42.930415017,57.2444639977
5126,4306429,Dois Irmãos das Missões,RS,Prefeitura Municipal de Dois Irmãos das Missões,PM,1112,2.28519195612,1.27970749543,96.435100548,60,59,0.767824497,0
5127,4306452,Dois Lajeados,RS,Prefeitura Municipal de Dois Lajeados,PM,1624,9.33503836317,85.5498721228,5.115089514,87,42,51.329923274,0
5128,4306502,Dom Feliciano,RS,Companhia Rio-Grandense de Saneamento,CORSAN,3487,24.3851229754,31.4037192561,44.211157768,188,152,18.842231554,0
5129,4306551,Dom Pedro de Alcântara,RS,Prefeitura Municipal de Dom Pedro de Alcântara,PM,762,52.0917678812,3.64372469636,44.264507422,41,40,2.186234818,0
5130,4306601,Dom Pedrito,RS,Companhia Rio-Grandense de Saneamento,CORSAN,36215,0,13.7313856191,8.985959438,1955,555,71.610608424,77.2826549426
5131,4306700,Dona Francisca,RS,Companhia Rio-Grandense de Saneamento,CORSAN,2159,47.670083877,26.9804287046,25.349487419,116,97,16.188257223,0
5132,4306734,Doutor Maurício Cardoso,RS,Companhia Rio-Grandense de Saneamento,CORSAN,2613,0.03818251241,2.71095838106,97.250859106,141,138,1.626575029,0
5133,4306759,Doutor Ricardo,RS,Prefeitura Municipal de Doutor Ricardo,PM,711,0,59.0187590188,38.239538239,38,24,35.411255411,2.7417027417
5134,4306767,Eldorado do Sul,RS,Companhia Rio-Grandense de Saneamento,CORSAN,33103,70.8961038961,24.3474025974,4.756493506,1787,1526,14.608441558,0
5135,4306809,Encantado,RS,Companhia Rio-Grandense de Saneamento,CORSAN,18837,40.1476592651,51.8429442363,8.009396499,1017,700,31.105766542,0
5136,4306908,Encruzilhada do Sul,RS,Companhia Rio-Grandense de Saneamento,CORSAN,17837,77.5921490741,8.22477948478,14.183071441,963,915,4.934867691,0
5137,4306924,Engenho Velho,RS,Prefeitura Municipal de Engenho Velho,PM,574,1.6694490818,6.01001669449,92.320534224,30,29,3.606010017,0
5138,4306932,Entre-Ijuís,RS,Companhia Rio-Grandense de Saneamento,CORSAN,4982,8.23625587574,13.4477825465,78.315961578,269,247,8.068669528,0
5139,4306957,Entre Rios do Sul,RS,Companhia Rio-Grandense de Saneamento,CORSAN,2149,15.7276995305,58.4507042254,25.821596244,116,75,35.070422535,0
5140,4306973,Erebango,RS,Companhia Rio-Grandense de Saneamento,CORSAN,2019,0.71501532176,25.0766087845,74.208375894,109,92,15.045965271,0
5141,4307005,Erechim,RS,Companhia Rio-Grandense de Saneamento,CORSAN,95297,66.2083664635,26.7293930559,7.062240481,5146,4320,16.037635834,0
5142,4307054,Ernestina,RS,Prefeitura Municipal de Ernestina,PM,1731,4.72770795931,14.8414123279,80.430879713,93,85,8.904847397,0
5143,4307104,Herval,RS,Companhia Rio-Grandense de Saneamento,CORSAN,4664,39.1458287232,33.5029873866,27.35118389,251,201,20.101792432,0
5144,4307203,Erval Grande,RS,Companhia Rio-Grandense de Saneamento,CORSAN,2734,40.1115241636,18.9591078067,40.92936803,147,130,11.375464684,0
5145,4307302,Erval Seco,RS,Companhia Rio-Grandense de Saneamento,CORSAN,3446,9.54320628455,16.700610998,73.756182717,186,167,10.020366599,0
5146,4307401,Esmeralda,RS,Companhia Rio-Grandense de Saneamento,CORSAN,2208,10.3383458647,51.0338345865,38.627819549,119,82,30.620300752,0
5147,4307450,Esperança do Sul,RS,Prefeitura Municipal de Esperança do Sul,PM,849,1.77725118483,3.1990521327,95.023696683,45,44,1.91943128,0
5148,4307500,Espumoso,RS,Companhia Rio-Grandense de Saneamento,CORSAN,11518,8.08124517114,26.4037373102,34.9115084,621,382,38.488839134,30.6035091187
5149,4307559,Estação,RS,Companhia Rio-Grandense de Saneamento,CORSAN,5261,17.1127173276,46.4348505567,36.452432116,284,204,27.860910334,0
5150,4307609,Estância Velha,RS,Companhia Rio-Grandense de Saneamento,CORSAN,44335,23.1166237586,67.9298042619,5.382798187,2394,1387,42.043361122,3.57077379231
5151,4307708,Esteio,RS,Companhia Rio-Grandense de Saneamento,CORSAN,83584,53.2447639597,29.4731098793,9.114244262,4513,3571,20.869339868,8.16788189923
5152,4307807,Estrela,RS,Companhia Rio-Grandense de Saneamento,CORSAN,27343,23.5862431984,39.0884884035,10.373171767,1476,871,40.971955852,26.952096631
5153,4307815,Estrela Velha,RS,Prefeitura Municipal de Estrela Velha,PM,1203,1.02827763496,12.1679520137,86.803770351,64,60,7.300771208,0
5154,4307831,Eugênio de Castro,RS,Prefeitura Municipal de Eugênio de Castro,PM,1478,1.08108108108,5.47297297297,93.445945946,79,77,3.283783784,0
5155,4307864,Fagundes Varela,RS,Companhia Rio-Grandense de Saneamento,CORSAN,1348,24.5939675174,51.8174787316,23.588553751,72,50,31.090487239,0
5156,4307906,Farroupilha,RS,Companhia Rio-Grandense de Saneamento,CORSAN,58366,38.9006956932,55.7589958767,5.34030843,3151,2097,33.455397526,0
5157,4308003,Faxinal do Soturno,RS,Companhia Rio-Grandense de Saneamento,CORSAN,4300,75.0658682635,21.2694610778,3.664670659,232,202,12.761676647,0
5158,4308052,Faxinalzinho,RS,Companhia Rio-Grandense de Saneamento,CORSAN,1283,1.33542812255,49.4893951296,49.175176748,69,48,29.693637078,0
5159,4308078,Fazenda Vilanova,RS,Prefeitura Municipal de Fazenda Vilanova,PM,2174,0.94386487829,46.7958271237,52.260307998,117,84,28.077496274,0
5160,4308102,Feliz,RS,Companhia Rio-Grandense de Saneamento,CORSAN,9898,17.3534409516,59.5263381478,23.120220901,534,343,35.715802889,0
5161,4308201,Flores da Cunha,RS,Companhia Rio-Grandense de Saneamento,CORSAN,22095,39.423999041,23.8743706545,13.04723088,1193,1022,14.324622393,23.6543994246
5162,4308250,Floriano Peixoto,RS,Prefeitura Municipal de Floriano Peixoto,PM,292,0,48.6301369863,51.369863014,15,11,29.178082192,0
5163,4308300,Fontoura Xavier,RS,Companhia Rio-Grandense de Saneamento,CORSAN,4186,2.60975609756,2,95.390243902,226,223,1.2,0
5164,4308409,Formigueiro,RS,Prefeitura Municipal de Formigueiro,PM,2820,34.6695557963,6.10328638498,59.227157819,152,146,3.661971831,0
5165,4308433,Forquetinha,RS,Prefeitura Municipal de Forquetinha,PM,479,1.06837606838,97.4358974359,1.495726496,25,10,58.461538461,0
5166,4308458,Fortaleza dos Valos,RS,Companhia Rio-Grandense de Saneamento,CORSAN,3045,6.74908118944,5.34580688273,87.905111928,164,159,3.20748413,0
5167,4308508,Frederico Westphalen,RS,Companhia Rio-Grandense de Saneamento,CORSAN,24472,57.651773934,13.6373376763,21.154587923,1321,1120,15.20976204,7.55630046708
5168,4308607,Garibaldi,RS,Companhia Rio-Grandense de Saneamento,CORSAN,28886,0,46.9810003307,9.029436625,1559,708,54.582338025,43.9895630444
5169,4308656,Garruchos,RS,Prefeitura Municipal de Garruchos,PM,1065,0.94607379376,0,99.053926206,57,57,0,0
